place_id,poi_type,name,primary_type,latitude,longitude,distance_from_center_m,area
ChIJpZIidAAZ6zkRYQTiEM375Cg,hospital,Jagnath medical hall,medical_center,27.6771856,85.32409559999999,670.95,Pulchowk
ChIJmYUP18wZ6zkR1mpd6zT3xk8,hospital,National Hospital,hospital,27.6732438,85.3141486,690.65,Pulchowk
ChIJFVOqNgAZ6zkRdivJiFXUFW0,hospital,Aayan life sciences,medical_center,27.672858,85.3140348,733.77,Pulchowk
ChIJAYEoD80Z6zkRUDZy9CbQPwA,hospital,HIMALAYAN AYURVEDA MEDICAL HOSPITAL,hospital,27.6722205,85.31576919999999,740.37,Pulchowk
ChIJObuvIs0Z6zkRtT_hQWBGcQM,hospital,Royal Ayurveda,medical_center,27.6722102,85.31577829999999,741.28,Pulchowk
ChIJW66DPQAZ6zkRak7n5af2wd4,hospital,sushila celinic,medical_center,27.685231,85.31962,755.62,Pulchowk
ChIJ4yOzHp0Z6zkRznOkGK25CWk,hospital,राष्ट्रिय वाथरोग केन्द्र,hospital,27.6725006,85.3136821,785.2,Pulchowk
ChIJHym_-bYZ6zkRXydr2em38EQ,hospital,Purnima Medical,hospital,27.6851737,85.3208126,790.3,Pulchowk
ChIJhfLO6VAZ6zkRzw-w9nHwe80,hospital,Aloki Care Home & Rehabilitation Center,service,27.6719485,85.3143049,814.0,Pulchowk
ChIJp31iqdoZ6zkRn53iVOcrBf8,hospital,patan heart clinic patko,hospital,27.6743426,85.3243859,833.39,Pulchowk
ChIJp82pMpkZ6zkRWjl-8Vz0e_c,hospital,Kumbeshwor medical hall,medical_center,27.6768888,85.32601369999999,862.21,Pulchowk
ChIJgwSMUTsZ6zkRhZWb9IW7TNw,hospital,Sitaram,medical_center,27.6862181,85.3149142,873.89,Pulchowk
ChIJ43d0F84Z6zkR8NbW47nwbb8,hospital,NAHUNDA WELL WOMEN CLINIC,medical_center,27.671100000000003,85.319902,877.56,Pulchowk
ChIJLat5F7gZ6zkRBnYhUGIkXpA,hospital,Lalitpur Physiotherapy Clinic,hospital,27.6800363,85.32642539999999,891.36,Pulchowk
ChIJY78fpVwZ6zkRbadsEQfoah8,hospital,Smarika pharmacy,medical_center,27.675931400000003,85.3262427,914.3,Pulchowk
ChIJjQhQzs8Z6zkR_LPESDTF5uk,hospital,DR. RAM CHHAYA MAN AMATYA,hospital,27.671228,85.321821,933.47,Pulchowk
ChIJuYXfKwAZ6zkRr35LOs44K5o,hospital,Sapphire Aesthetics,medical_center,27.6864768,85.321229,939.47,Pulchowk
ChIJX7wuHgAZ6zkROpVTnnfn0mU,hospital,Birat Business Complex,association_or_organization,27.6865783,85.321097,944.92,Pulchowk
ChIJK3f2QwAZ6zkRzaDIjL7hlgo,hospital,Abhay Upachar Kendra Patan,medical_center,27.6714687,85.3226814,952.31,Pulchowk
ChIJr0_rPNAZ6zkRKDltysTIrOo,hospital,DIYAS HOSPITAL PVT.LTD,hospital,27.6707802,85.32118249999999,952.38,Pulchowk
ChIJgcsgWAAZ6zkRk5t3UGD0mqk,hospital,PMWH IVF center,hospital,27.6872955,85.3186411,962.36,Pulchowk
ChIJM5zdBwAZ6zkR-eFDiv1F3FY,hospital,Shuddhigram Nepal (HIIMS Shuddhigram),hospital,27.6814829,85.30805699999999,979.98,Pulchowk
ChIJBV_0c90Z6zkR_zdielV0HPM,hospital,urusha pharma,medical_center,27.6766114,85.32752219999999,1013.86,Pulchowk
ChIJh03RgLMZ6zkR965v97AB52A,hospital,Medanta hardjorni tatha nasa upchar kendra,hospital,27.6878954,85.316508,1027.14,Pulchowk
ChIJoa2EqdoZ6zkRWgUn2tSbBk4,hospital,Ram Pharma,medical_center,27.6718438,85.3249037,1054.87,Pulchowk
ChIJoR-Xs8gZ6zkRGv2MrdyEkiM,hospital,"Dr. Neeraj Singh, MD, DM",doctor,27.6706462,85.3116878,1062.82,Pulchowk
ChIJ6-mPNwAZ6zkRSSLj_D6nJKA,hospital,Paropakar Maternity & Women's Hospital Kupondole परोपकार प्रसूति तथा स्त्रीरोग अस्पताल कुपण्डोल,hospital,27.6882518,85.3169073,1063.71,Pulchowk
ChIJPbNqdQAZ6zkRg8a9Ugn5CZc,hospital,"परोपकार पर्स्तुति तथा महिला रोग अस्पताल ,कुपनडोल शाखा",hospital,27.6884012,85.316969,1079.99,Pulchowk
ChIJQQie1WsZ6zkRZagxrWxGXps,hospital,"Heera Homeopathic Clinic & Pharmacy Kupondol-10, Lalitpur",medical_center,27.6883662,85.3148336,1106.43,Pulchowk
ChIJq7xQdrMZ6zkR7CIo6RKdS88,hospital,Family Health Division,hospital,27.6886285,85.3159355,1114.69,Pulchowk
ChIJkRKSWgAZ6zkRuoDUR7n1IAQ,hospital,Sparsha nepal ost sankhamul,medical_center,27.6810017,85.3287142,1133.53,Pulchowk
ChIJkY-TSAAZ6zkRHdm0NUXYXkc,hospital,Department of Dermatology,hospital,27.6687057,85.32010439999999,1140.53,Pulchowk
ChIJ_0mvVQAZ6zkR2VQzZdrSVk0,hospital,Sankhamul audio therapy,hospital,27.6808878,85.3289467,1153.1,Pulchowk
ChIJT4-lTFcZ6zkRqa5krD0ATPo,hospital,Sarvanga Swasthya Sadan Pvt.Ltd,hospital,27.6871995,85.3106616,1160.44,Pulchowk
ChIJRX38DtAZ6zkRouCZ5LgI7xQ,hospital,Nepal Veterinary Distributor,veterinary_care,27.669648700000003,85.323596,1171.89,Pulchowk
ChIJW4O_MQgZ6zkRnj3HbWRS0TY,hospital,Accu Life Pharmacy Pvt. Ltd.,medical_center,27.6693893,85.3231223,1174.05,Pulchowk
ChIJL0sWHAAZ6zkRa5dU8EY_-Ko,hospital,InsuCare Nepal,medical_center,27.6687544,85.3217021,1180.78,Pulchowk
ChIJzU4bEwAZ6zkRIWpwxYiIPBE,hospital,Prasuti griha,hospital,27.689348,85.318921,1192.24,Pulchowk
ChIJxf2tDAAZ6zkRB0PCFP2XmbA,hospital,इमरजेन्सी भवन,hospital,27.6893933,85.3185355,1193.4,Pulchowk
ChIJca-bvtEZ6zkRL3lkCFg9iUg,hospital,Patan Hospital,hospital,27.668302,85.3205683,1195.03,Pulchowk
ChIJWx5737MZ6zkRBTcmUwMK2io,hospital,Paropakar Maternity & Women's Hospital,hospital,27.6894575,85.3190719,1206.15,Pulchowk
ChIJSVpaD9AZ6zkRxTYYPH5npPA,hospital,Banglamukhi Medical Center,medical_center,27.6691785,85.3234693,1210.98,Pulchowk
ChIJUWVmoBgR6zkR4UqpwaR9klw,hospital,Dr. Shekhar Poudel – Gastroenterologist & Hepatologist,doctor,27.6895451,85.31876849999999,1212.37,Pulchowk
ChIJ7Z-PEDEY6zkRvdIsZNx4o64,hospital,Divine Path Healing Center,medical_center,27.6736588,85.3065341,1216.67,Pulchowk
ChIJmxDPTtAZ6zkRuEpNBwKfQYI,hospital,रचना हाड जोर्नी तथा नशा उपचार केन्द्र,medical_center,27.668414400000003,85.3218246,1220.42,Pulchowk
ChIJ7XORii4Z6zkRNZQaUrN3OXU,hospital,Lalitpur Three Tesla MRI & Diagnostic Center Pvt.Ltd.,hospital,27.6681202,85.3130925,1253.93,Pulchowk
ChIJ_x7-MTcZ6zkRUZp28USd3yQ,hospital,Alka Hospital 2 wing 2 Ekantakuna,hospital,27.669758,85.30973259999999,1254.47,Pulchowk
ChIJj_ykSAAZ6zkRrX-8jtyRluM,hospital,SUBIKA PHARMACY,medical_center,27.669924,85.30946899999999,1256.07,Pulchowk
ChIJmZNSY7EZ6zkRuQ-sNEd_LlI,hospital,Norvic International Hospital,hospital,27.68994,85.3189355,1257.8,Pulchowk
ChIJBXtzxGkZ6zkRCFrRhvQKbGM,hospital,MMTP,hospital,27.6680774,85.32190059999999,1258.16,Pulchowk
ChIJrduu6hMZ6zkRKesPWWYQpyU,hospital,"Urban Health Center-9, Lalitpur",hospital,27.6789033,85.3302995,1260.57,Pulchowk
ChIJyaiyL4sZ6zkR6zUE1aNhNVk,hospital,Dr Achyut Bhakta Acharya Consultant Pulmonologist,hospital,27.6899964,85.3189663,1264.37,Pulchowk
ChIJHaQ_SQAZ6zkR0UumQ0mQ29E,hospital,Varun Ayurveda Pharma,medical_center,27.668240500000003,85.322761,1273.21,Pulchowk
ChIJm5gmUdAZ6zkRMyWJxnDiMJU,hospital,Lagankhel Tangal-12,hospital,27.6679059,85.3219326,1277.16,Pulchowk
ChIJd1VE9KQZ6zkRY9mPArVvBNY,hospital,Tulsi Multi Speciality Clinic,doctor,27.6672107,85.3162909,1283.09,Pulchowk
ChIJ0VI8WtAZ6zkRUP0XMVNJ7ms,hospital,Mental Hospital,hospital,27.6679404,85.32223019999999,1283.89,Pulchowk
ChIJcyOZFwAZ6zkRoxH_GFC0v2k,hospital,All Nepal Pharmaceuticals,medical_center,27.6688072,85.3242992,1287.77,Pulchowk
ChIJa1mDFVoZ6zkR5JwOBQAKR0s,hospital,New Vision optical,hospital,27.6686645,85.3243849,1305.72,Pulchowk
ChIJ49uYXwAZ6zkRe4NEgItfmdY,hospital,Cornerstone Pharmacy,medical_center,27.6880304,85.3255543,1305.9,Pulchowk
ChIJI0mtpPZQNwMR9MgnChrulKw,hospital,Lomash Health Care Center,medical_clinic,27.6905462,85.31802979999999,1318.27,Pulchowk
ChIJ97PXR_oZ6zkR7jYOg2M98w4,hospital,Time Medicare Clinic & Pathlab,hospital,27.6672025,85.3211583,1328.25,Pulchowk
ChIJB8DcIwAZ6zkR-boBaX4K2fg,hospital,Cosmic pharmacy,medical_center,27.6688058,85.3252753,1340.4,Pulchowk
ChIJxyMGC7oZ6zkR6vBKMLgFQqU,hospital,Dikshya Pharmaco,pharmacy,27.689339600000004,85.3241256,1351.03,Pulchowk
ChIJWe0A6cEZ6zkRqLKImLWJ1UE,hospital,Aaditya Ayurvedic Ausadhalaya,medical_center,27.6672085,85.32200399999999,1352.59,Pulchowk
ChIJObcpp08Z6zkRQh3-zgCTxJM,hospital,MERO PHYSIOTHERAPY,hospital,27.686697700000003,85.3279584,1360.65,Pulchowk
ChIJra-1lNQZ6zkRjU4mzP1DmKo,hospital,Himalayan Ayurveda Medical Science College And Hospital,hospital,27.6867306,85.3279965,1365.88,Pulchowk
ChIJm2Ue174Z6zkRdjlEqg0uCVk,hospital,Amazon Pharmacy,medical_center,27.6871979,85.32760080000001,1371.89,Pulchowk
ChIJaUExlo9J6zkRP5rzP9bKH2c,hospital,Turant Call Pvt. Ltd.,corporate_office,27.6808648,85.3314359,1393.21,Pulchowk
ChIJBfBGm2cY6zkR4Azcr9gGbqs,hospital,J and J Health Academy,hospital,27.6912849,85.32015969999999,1423.67,Pulchowk
ChIJXdSJBAAZ6zkRsh0OuC4hMZE,hospital,Tisha pharmacy,medical_center,27.6698175,85.3281988,1444.13,Pulchowk
ChIJk_zpEQAZ6zkRImbhCCVYmZY,hospital,VISION MEDI SALES P. LTD.,medical_center,27.6680329,85.3261898,1462.59,Pulchowk
ChIJc3vHPnMZ6zkRpG-_YcvlT2I,hospital,Nutrif care,medical_center,27.6832857,85.331456,1465.78,Pulchowk
ChIJ2yMGSzsZ6zkR1YznZ7UsVNc,hospital,Star Hospital,hospital,27.6811965,85.30280069999999,1473.81,Pulchowk
ChIJqWm-914Z6zkRPs5Bwa1hBdQ,hospital,"Dr. Lal Pathlabs, Lagankhel",hospital,27.6664793,85.32367479999999,1488.73,Pulchowk
ChIJOWStHesZ6zkRC3Tjzv2JFrs,mall,Labim Mall,shopping_mall,27.6771166,85.3170766,180.94,Pulchowk
ChIJPxD9mcsZ6zkRqyJ5kzIzbeA,mall,US POLO ASSN,shopping_mall,27.6771761,85.3168456,181.29,Pulchowk
ChIJXb4QkcsZ6zkRon8A4eyZqLM,mall,Giordano,shopping_mall,27.6770264,85.3170589,191.1,Pulchowk
ChIJCxDPhMkZ6zkRSR8YN7UKI1U,mall,OMNI Group,shopping_mall,27.6795422,85.31940469999999,209.64,Pulchowk
ChIJ9aJpvh4Z6zkREQp1hH9r0ZE,mall,Bhairav Trade Concern,shopping_mall,27.676525,85.3163987,265.05,Pulchowk
ChIJm88KPkQZ6zkROxEU8P5rGS8,mall,MBSH Nepal,shopping_mall,27.6784173,85.31461519999999,285.8,Pulchowk
ChIJJ97s58kZ6zkRbuSRmG6dxZY,mall,Loozaa Stationery,wholesaler,27.6818671,85.31772640000001,352.87,Pulchowk
ChIJZbeNpMIZ6zkRif4vHf6vHEw,mall,WE empowering women by SAARC Shop,shopping_mall,27.67872,85.31382200000002,362.18,Pulchowk
ChIJ0-imEsoZ6zkROZTtRvBTp-0,mall,Nepalese de Collection,shopping_mall,27.6747818,85.3173695,435.87,Pulchowk
ChIJeb2MMlAZ6zkRfaYWZf9LshA,mall,Styletime,service,27.676386500000003,85.32193389999999,506.76,Pulchowk
ChIJk1ZYmXwZ6zkRWoer0mKc2uM,mall,GroCart Nepal,shopping_mall,27.6818117,85.3213074,510.17,Pulchowk
ChIJXVLbbsoZ6zkR9b2gwxDXegM,mall,Asal plaza,shopping_mall,27.6743909,85.3204186,558.73,Pulchowk
ChIJ045QHfcZ6zkRPRXvB2TA0q4,mall,MJ International (Nepal) Pvt.Ltd,shopping_mall,27.678532,85.3117958,562.01,Pulchowk
ChIJX6tpwcwZ6zkRI1j60Nes17g,mall,"Anmol Enterprises IT, Stationery and whiteboards",shopping_mall,27.6741968,85.3146807,572.55,Pulchowk
ChIJh748vs4Z6zkRYhid-Dhx_oI,mall,विजय स्टोर,shopping_mall,27.6743357,85.32101469999999,596.06,Pulchowk
ChIJX2td_MwZ6zkRT6pG0_3rpSY,mall,The Deuce Nepal,shopping_mall,27.6733569,85.3157591,618.36,Pulchowk
ChIJy4HZhTQY6zkR64JutXBgghw,mall,Alina's Store,shopping_mall,27.6764439,85.3113707,653.62,Pulchowk
ChIJ-xkNbzYY6zkROq9hTV7s2sc,mall,Timro Conceptstore,shopping_mall,27.6832906,85.3131897,663.85,Pulchowk
ChIJmV8vG88Z6zkREw8IwEw5QDU,mall,Harsha Hera Handicraft,shopping_mall,27.6739326,85.3218281,680.19,Pulchowk
ChIJf8rtnjUY6zkR8kaIivHU-qc,mall,Khusi Mart,shopping_mall,27.6807739,85.3106804,710.02,Pulchowk
ChIJky6b_hUZ6zkRtRc78MokFEU,mall,Kupondole Central,shopping_mall,27.685094000000003,85.31808509999999,713.31,Pulchowk
ChIJe5_v8ioZ6zkRNlVdexeXGas,mall,Laxmi Khadya Bhandar,shopping_mall,27.677014000000003,85.324552,719.28,Pulchowk
ChIJT2XqmjUY6zkRBPXGQAwF_ZQ,mall,Artisans Nepal,shopping_mall,27.6808304,85.31047559999999,731.13,Pulchowk
ChIJkZgUEQAZ6zkRSevMsZeyJcg,mall,Avenue88 Mall,shopping_mall,27.6721267,85.3162988,740.43,Pulchowk
ChIJP23MMbQZ6zkRYeszgYRDJJw,mall,Mahaguthi Craft with Conscience,store,27.6853976,85.31808749999999,746.98,Pulchowk
ChIJC3dmGfYZ6zkRYQLQmUKrOoQ,mall,Sasimo Fashion House,shopping_mall,27.6724252,85.3146873,750.69,Pulchowk
ChIJjW2o1NIZ6zkRXQpYjK5GT1U,mall,Bubblegum Manbhawan,shopping_mall,27.671924500000003,85.3176379,753.52,Pulchowk
ChIJQUnwjEoY6zkR04fisBm0u5w,mall,Candy Heaven,shopping_mall,27.6830059,85.31146269999999,763.32,Pulchowk
ChIJN-K7ebMZ6zkRwJ-ptalASeg,mall,Obsession Cosmetics Kumaripati,shopping_mall,27.672017,85.3157214,763.48,Pulchowk
ChIJt82WZt4Z6zkRDSUsE5o6g24,mall,Makshya Bhawan,shopping_mall,27.6719679,85.31571190000001,769.01,Pulchowk
ChIJ_6nMPM0Z6zkRPbMr4KBHwPI,mall,Miniso Nepal,shopping_mall,27.672226,85.3146656,772.09,Pulchowk
ChIJe1FPq7cZ6zkRhigtLrHO5V0,mall,LABA BHAWAN,shopping_mall,27.671777,85.3181792,772.7,Pulchowk
ChIJNWqBBc0Z6zkR4VxmchQJYEw,mall,Citywalk,shopping_mall,27.6722552,85.3145558,773.05,Pulchowk
ChIJH7N_6EoY6zkRvVRCQqeBHaM,mall,Green Hills Mart,shopping_mall,27.6837949,85.31214949999999,773.65,Pulchowk
ChIJ4xroagcZ6zkRIgo6xl5g_aI,mall,Chetman Store,shopping_mall,27.6852394,85.3205692,787.45,Pulchowk
ChIJt6cxaekZ6zkRcA8Y6YgOjLc,mall,Yala Court,shopping_mall,27.677761,85.309383,806.08,Pulchowk
ChIJx7yeDs4Z6zkR_g2Epmpx-jM,mall,Sovereign Square,shopping_mall,27.6714747,85.3190539,817.86,Pulchowk
ChIJd2kEmbcZ6zkRFXhVvEciHD0,mall,Jwagal Chowk,shopping_mall,27.6842871,85.32304069999999,826.81,Pulchowk
ChIJuS-yKEUZ6zkRBQIqcJ4flO0,mall,tritan fashion,shopping_mall,27.6717037,85.321073,853.82,Pulchowk
ChIJ26nmlMUZ6zkRdety9jwip7w,mall,Keywest Handicraft Enterprises,shopping_mall,27.6747526,85.325063,864.47,Pulchowk
ChIJyQLybrQZ6zkR__BmW17-Kgc,mall,Kandevta Complex,shopping_mall,27.6866897,85.3169734,889.93,Pulchowk
ChIJ6dzAmcUZ6zkRcRFQceh3Slg,mall,Asta Mangal Art And Craft,shopping_mall,27.6741086,85.3250108,898.71,Pulchowk
ChIJ4d8AmcUZ6zkRCXnFLnyVU1w,mall,Om Handicrafts,museum,27.674169,85.3250779,900.38,Pulchowk
ChIJ415PJ84Z6zkRn2dyfjIsKdo,mall,Center Point,shopping_mall,27.6707614,85.3198785,913.28,Pulchowk
ChIJN27hWy8Z6zkR6ET22zCcFns,mall,Wishmandu,shopping_mall,27.6869589,85.3176881,918.53,Pulchowk
ChIJR4lLvsUZ6zkRCdS22YYrRSQ,mall,Himalayan Hallmark Pashmina & Cashmere,shopping_mall,27.6752413,85.3260074,921.8,Pulchowk
ChIJI-DhCukZ6zkRez_VQb2UR0Q,mall,Bajra Sister Handicraft,shopping_mall,27.6750527,85.325929,923.81,Pulchowk
ChIJ_x-3x8UZ6zkR2W6uGHh-mfs,mall,Everest Tea Shop and Handicrafts,tea_store,27.675043100000003,85.32593399999999,924.72,Pulchowk
ChIJ2ciScVAZ6zkRw4R9FFCbqLk,mall,MAYABI Fashion with Culture,shopping_mall,27.6871585,85.3166475,944.28,Pulchowk
ChIJqZckRi8Z6zkRZQ5TOXflnTg,mall,Rabina Cosmetics And Parlor,shopping_mall,27.680597,85.32690029999999,949.37,Pulchowk
ChIJw0K5y8UZ6zkR9BlwJFnYpIQ,mall,Everest Thanka(Exporter),shopping_mall,27.67515,85.32632439999999,954.41,Pulchowk
ChIJUf8tCAAZ6zkRCRs431IPDAU,mall,Puntay,shopping_mall,27.6701986,85.32097499999999,1005.34,Pulchowk
ChIJDyNjFGgZ6zkRchD4rB5A0Aw,mall,Indigo fashion house,shopping_mall,27.6702556,85.32134839999999,1012.57,Pulchowk
ChIJnYwl1dEZ6zkRfr1HPCKXnNk,mall,Collective Family Store KPT,shopping_mall,27.6702484,85.3213736,1014.24,Pulchowk
ChIJ-RXM2pUX6zkRK-BYxCn4p4U,mall,Menzo online hub,clothing_store,27.6700219,85.3213056,1035.18,Pulchowk
ChIJTTmp-IoZ6zkR9PVEwdzdyIM,mall,sujit cold store,shopping_mall,27.6745556,85.30805079999999,1038.35,Pulchowk
ChIJwTOoFa8Z6zkRHQXK7GcYvjM,mall,काजबटन पसल,shopping_mall,27.6702967,85.3223841,1050.92,Pulchowk
ChIJQYz6qXYZ6zkRbd2wNZoFOB4,mall,kaaj Botom And Readymet Shop,shopping_mall,27.6702827,85.3223711,1051.72,Pulchowk
ChIJdWha0goZ6zkRIfJsSbp6Anc,mall,Botomholl Radeymet Shop,shopping_mall,27.670282,85.3223708,1051.78,Pulchowk
ChIJW1GFZAkZ6zkR0UHb1ODUW4A,mall,Mangaldeep Collection,shopping_mall,27.670183,85.31261200000002,1062.35,Pulchowk
ChIJldJJV8UZ6zkRv1V9gK6huo8,mall,HamroPasal,shopping_mall,27.6709666,85.32413319999999,1079.87,Pulchowk
ChIJj7jrVcUZ6zkRPZgzRyXTLyc,mall,SHOES GARDEN,shopping_mall,27.6706905,85.3239751,1095.34,Pulchowk
ChIJB8yIVX8Z6zkR3uYXw6TiN7E,mall,P.F.C,shopping_mall,27.6704792,85.3238659,1108.41,Pulchowk
ChIJ3-hrdagZ6zkRypt3rwmjsYs,mall,Shekhar Music & Repair Home Chakrabahil- Naba.,store,27.6708947,85.32461359999999,1115.34,Pulchowk
ChIJ2d0wVcUZ6zkR_srezckmVl0,mall,Like Fashion Wear,shopping_mall,27.6704811,85.3240787,1120.22,Pulchowk
ChIJ_Z5uLAAZ6zkRXb5NDd5-qRA,mall,New Om Tradars,shopping_mall,27.6699494,85.3237231,1149.92,Pulchowk
ChIJqaLPDcgZ6zkRsSEH_uF_ykA,mall,Mahalaxmi Chappal Bhandar,shopping_mall,27.6697762,85.32365779999999,1162.9,Pulchowk
ChIJCz6F2rAZ6zkRTfuvA-2a-og,mall,Xiaomi Mobile Head Office,shopping_mall,27.6886865,85.3218962,1191.84,Pulchowk
ChIJ5ea5w80Z6zkR_nOiO4I-vSE,mall,The BAHA,community_center,27.6826133,85.30617149999999,1197.37,Pulchowk
ChIJqfRT9UEZ6zkRRE-kCK70zqU,mall,Paramount Plaza,shopping_mall,27.6796063,85.3296944,1205.0,Pulchowk
ChIJ05ahbUkY6zkReT8_J7AM2CM,mall,Nibha Family Store (Mini Mart),shopping_mall,27.6850826,85.3072936,1230.33,Pulchowk
ChIJCf_8bNAZ6zkRyhiNz9fCYlg,mall,NM Bhawan,shopping_mall,27.6688138,85.32315179999999,1232.16,Pulchowk
ChIJJ108rdEZ6zkR9mLMa_J080M,mall,Patan Opticals,shopping_mall,27.6680878,85.3213079,1238.17,Pulchowk
ChIJT1dQv0wY6zkRlB7Gzafd6lI,mall,Amin Cold Store,shopping_mall,27.6890471,85.3126257,1246.64,Pulchowk
ChIJV7DxG_8Z6zkRC2YONYnDR-k,mall,Indra Rai Karna pasal,shopping_mall,27.6675846,85.3191903,1247.13,Pulchowk
ChIJgR35a9AZ6zkRKgtYw-_thMs,mall,RR kapada pasal,market,27.6684804,85.3229681,1257.49,Pulchowk
ChIJeQAAsC0Y6zkR3t5i-ryFSiY,mall,Kunal Furnishing,home_goods_store,27.6699304,85.3094016,1259.71,Pulchowk
ChIJAaL8hxsZ6zkRo6DhkET6NJ4,mall,Boll Bam Bhada senter,shopping_mall,27.6688357,85.32393119999999,1266.56,Pulchowk
ChIJD_Uy7MkZ6zkR5F1jUWDfoec,mall,S and s fancy shop lagankhl,shopping_mall,27.6683265,85.32289229999999,1269.84,Pulchowk
ChIJQXZFUAAZ6zkRUu2itkrZlAU,mall,Anta X-tep Showroom,shopping_mall,27.6678503,85.32164970000001,1273.76,Pulchowk
ChIJK4at8f4Z6zkRyvHZlhhoTUg,mall,Ranjit Cycles,shopping_mall,27.6901665,85.3176731,1275.13,Pulchowk
ChIJXc-ztacZ6zkRGX2E1NOqnO4,mall,Complex,shopping_mall,27.6679059,85.3219326,1277.16,Pulchowk
ChIJDVb6ENcZ6zkRdd43Dwj_lyM,mall,Police Checking Ahead,shopping_mall,27.689405500000003,85.32266829999999,1294.61,Pulchowk
ChIJg3RtZWMZ6zkRMD_qW2PPHKk,mall,Gravity Nation,shopping_mall,27.674659,85.30489949999999,1319.66,Pulchowk
ChIJL5PNmzkZ6zkR3-MDVUJ1wac,mall,Sanduk Trading Store,shopping_mall,27.6883353,85.30941659999999,1334.7,Pulchowk
ChIJq6rq-dAZ6zkRNZKmrHS6M-Q,mall,Shajha Kinmel Kendra,shopping_mall,27.6671593,85.3219414,1355.75,Pulchowk
ChIJ2yk6s9oZ6zkR8OdCKhFhvNE,mall,Nawa Buddha mobile,shopping_mall,27.668306,85.3248741,1364.95,Pulchowk
ChIJ_zHIPLoZ6zkRlSPk-Sc3F54,mall,arjun pokharel pvt ltd,shopping_mall,27.6888212,85.3254978,1373.59,Pulchowk
ChIJp0ZHiVcR6zkR49sg_3WjT6w,mall,Semblance Nepal,shopping_mall,27.6748134,85.30422349999999,1376.95,Pulchowk
ChIJ2UHkwy0Y6zkRGCARxOwdJiQ,mall,Carpet House Ekantakuna,shopping_mall,27.6681569,85.30942859999999,1416.38,Pulchowk
ChIJHxS7KwAZ6zkRT_y1_Y6y5dY,mall,Snacks soul,shopping_mall,27.6674125,85.3244844,1431.21,Pulchowk
ChIJV2t5gFwZ6zkR2iZ7h_l0AjU,mall,DS Stationary & Gift Center,shopping_mall,27.6892443,85.3090134,1439.79,Pulchowk
ChIJd4pnKAAZ6zkRHUAjZguW5Lc,mall,Valley Mart 99,shopping_mall,27.6680149,85.32580229999999,1442.25,Pulchowk
ChIJP0oo3IgZ6zkRACl5nWg68kQ,mall,Mahalaxmi marga,shopping_mall,27.6658984,85.3206634,1457.16,Pulchowk
ChIJ8SKNQMUZ6zkRcamdxmS5mps,mall,Kishor Handicraft,shopping_mall,27.6688879,85.3274003,1463.18,Pulchowk
ChIJfR7jcIoZ6zkRx8p-vacunQw,mall,Dipesh Handicrafts,shopping_mall,27.6685813,85.3270806,1468.35,Pulchowk
ChIJNwVQaW0Z6zkR4hhT6IL9kjk,mall,Sapaneshwor Dairy,shopping_mall,27.6897572,85.3092709,1472.49,Pulchowk
ChIJG-3QF4kZ6zkRmqALCFJpZ80,mall,Ghatal Kitchen Supply Store,shopping_mall,27.691877,85.319531,1478.8,Pulchowk
ChIJ288MetoZ6zkRk0KoYOaTu8o,mall,Shiddhi Binayak Aalu Pyaj Vandar ..,shopping_mall,27.6668006,85.3242574,1481.06,Pulchowk
ChIJF0VZQtsZ6zkRC60MMv2ZfU8,mall,Matina Store,shopping_mall,27.6692021,85.3282881,1497.99,Pulchowk
ChIJuR1oWAAZ6zkRY7DNAYIbnB4,office,Fenix Innovations,corporate_office,27.6788297,85.3183103,81.08,Pulchowk
ChIJ38Bqr4QZ6zkRbp8TpBpTtNs,office,Hotel Narayani,corporate_office,27.6782363,85.31685279999999,81.98,Pulchowk
ChIJKR-shJQZ6zkRDgHdjYMWD88,office,F1ARL,corporate_office,27.6782363,85.31685279999999,81.98,Pulchowk
ChIJz-_WYgYZ6zkRn7E9DvWsrBM,office,eSewa Ltd.,corporate_office,27.6790701,85.3164882,107.8,Pulchowk
ChIJg435j1EY6zkR-Fx61XKvPJY,office,Reliance Group - Nepal,corporate_office,27.6776817,85.3173577,114.09,Pulchowk
ChIJx7g4eQAZ6zkRJPc3E7K3p0w,office,Blackbox Technologies Pvt Ltd,corporate_office,27.6797375,85.3180823,128.83,Pulchowk
ChIJ40u9E34Z6zkRfAHF5aIRg_U,office,Tattva Farms HQ,corporate_office,27.6787542,85.3188965,137.65,Pulchowk
ChIJw-i84ssZ6zkR61e2X52xCj4,office,Galli maps,corporate_office,27.6795404,85.316392,143.65,Pulchowk
ChIJp-dquEkY6zkRZwsvGgtLTUM,office,Mewa Developers Ltd.,corporate_office,27.6798436,85.3183787,153.81,Pulchowk
ChIJv4ySo4oZ6zkRp1BUlHyT8rQ,office,FoneNxt,corporate_office,27.6787275,85.31909030000001,156.63,Pulchowk
ChIJ0ZAaU1gZ6zkRzvbgYm5svIs,office,Urja Services Pvt. Ltd.,corporate_office,27.679886,85.3184026,159.03,Pulchowk
ChIJ5Y0tNsgZ6zkR7amPbhvTkjI,office,Asian Hydropower Ltd.,corporate_office,27.6799053,85.31840969999999,161.2,Pulchowk
ChIJEWSlEmIZ6zkRA9cS9DFOjhg,office,Samling Power Company Ltd.,manufacturer,27.679908,85.3184107,161.51,Pulchowk
